name,type,start_time,duration,"data"
"Async Serial [1]","data",20.423081,0.000247375,0x0F
"Async Serial [1]","data",20.423334625,0.000247375,0x52
"Async Serial [1]","data",20.423588125,0.000247375,0xDB
"Async Serial [1]","data",20.423841625,0.000247375,0x0A
"Async Serial [1]","data",20.42409525,0.000247375,0x02
"Async Serial [1]","data",20.42434875,0.000247375,0x00
"Async Serial [1]","data",20.424602375,0.000247375,0x00
"Async Serial [1]","data",20.424855875,0.000247375,0xAF
"Async Serial [1]","data",20.425109375,0.000247375,0xD5
"Async Serial [1]","data",20.42630225,0.000247375,0x54
"Async Serial [1]","data",20.426555625,0.000247375,0x52
"Async Serial [1]","data",20.426808875,0.000247375,0x43
"Async Serial [1]","data",20.42706225,0.000247375,0x0F
"Async Serial [1]","data",20.427315625,0.000247375,0x02
"Async Serial [1]","data",20.427568875,0.000247375,0x52
"Async Serial [1]","data",20.42782225,0.000247375,0xDB
"Async Serial [1]","data",20.4280755,0.000247375,0x0A
"Async Serial [1]","data",20.428328875,0.000247375,0xFE
"Async Serial [1]","data",20.42858225,0.000247375,0x2C
"Async Serial [1]","data",22.012886125,0.000247375,0x54
"Async Serial [1]","data",22.01313975,0.000247375,0x51
"Async Serial [1]","data",22.01339325,0.000247375,0x43
"Async Serial [1]","data",22.013646875,0.000247375,0x02
"Async Serial [1]","data",22.013900375,0.000247375,0x0F
"Async Serial [1]","data",22.014153875,0.000247375,0x52
"Async Serial [1]","data",22.0144075,0.000247375,0xDC
"Async Serial [1]","data",22.014661,0.000247375,0x0F
"Async Serial [1]","data",22.014914625,0.000247375,0xF7
"Async Serial [1]","data",22.015168125,0.000247375,0x60
"Async Serial [1]","data",22.016261625,0.000247375,0x54
"Async Serial [1]","data",22.016514875,0.000247375,0x52
"Async Serial [1]","data",22.01676825,0.000247375,0x44
"Async Serial [1]","data",22.0170215,0.000247375,0x0F
"Async Serial [1]","data",22.017274875,0.000247375,0x02
"Async Serial [1]","data",22.01752825,0.000247375,0x52
"Async Serial [1]","data",22.0177815,0.000247375,0xDC
"Async Serial [1]","data",22.018034875,0.000247375,0x0F
"Async Serial [1]","data",22.018288125,0.000247375,0x50
"Async Serial [1]","data",22.0185415,0.000247375,0x1B
"Async Serial [1]","data",22.018795125,0.000247375,0x05
